id,rename_photo_to,category,group,title,current_image
"cat_k_pot_4","cat_k_pot_4.jpg","Kitchen Utensils","Pot","Hoffner - 3 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_5","cat_k_pot_5.jpg","Kitchen Utensils","Pot","Hoffner - 801 (Non-Stick) - 3 in 1 with Fry Pan","/images/catalog/web/pot.jpg"
"cat_k_pot_6","cat_k_pot_6.jpg","Kitchen Utensils","Pot","Hoffner - Heavy Pot - 4 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_7","cat_k_pot_7.jpg","Kitchen Utensils","Pot","Hoffner - Non Stick - 3 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_8","cat_k_pot_8.jpg","Kitchen Utensils","Pot","Hoffner's - 3401 - 3 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_9","cat_k_pot_9.jpg","Kitchen Utensils","Pot","Kinelco - KN-5SP2 - Belli - 5 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_10","cat_k_pot_10.jpg","Kitchen Utensils","Pot","Kinelco - KN-6016 - 4 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_11","cat_k_pot_11.jpg","Kitchen Utensils","Pot","Kitchenmate - 4 Pcs - 4A","/images/catalog/web/pot.jpg"
"cat_k_pot_12","cat_k_pot_12.jpg","Kitchen Utensils","Pot","Kitchenmate - 4 Pcs - 4B","/images/catalog/web/pot.jpg"
"cat_k_pot_13","cat_k_pot_13.jpg","Kitchen Utensils","Pot","Picasso - 3C","/images/catalog/web/pot.jpg"
"cat_k_pot_14","cat_k_pot_14.jpg","Kitchen Utensils","Pot","Picasso - 4 Pcs - 4A","/images/catalog/web/pot.jpg"
"cat_k_pot_15","cat_k_pot_15.jpg","Kitchen Utensils","Pot","Rashnik - RN-4852 - 5 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_16","cat_k_pot_16.jpg","Kitchen Utensils","Pot","Soupy Pan - 1 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_17","cat_k_pot_17.jpg","Kitchen Utensils","Pot","Tornado - 7 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_18","cat_k_pot_18.jpg","Kitchen Utensils","Pot","Tower Classic - 5 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_19","cat_k_pot_19.jpg","Kitchen Utensils","Pot","Tower Gold - 5 in 1","/images/catalog/web/pot.jpg"
"cat_k_pot_20","cat_k_pot_20.jpg","Kitchen Utensils","Pot","Tower Trim - Bigi","/images/catalog/web/pot.jpg"
"cat_k_pressure-pot_1","cat_k_pressure-pot_1.jpg","Kitchen Utensils","Pressure Pot","Kinelco - KN-9295 - 9.5L","/images/catalog/web/pressure-pot.jpg"
"cat_k_rack_1","cat_k_rack_1.jpg","Kitchen Utensils","Rack","Egg","/images/catalog/web/rack.jpg"
"cat_k_rack_2","cat_k_rack_2.jpg","Kitchen Utensils","Rack","Spice - 6 Pcs","/images/catalog/web/rack.jpg"
"cat_k_rice-cooker_1","cat_k_rice-cooker_1.jpg","Kitchen Utensils","Rice Cooker","Binatone - 1.8L","/images/catalog/web/rice-cooker.jpg"
"cat_k_rice-cooker_2","cat_k_rice-cooker_2.jpg","Kitchen Utensils","Rice Cooker","Master Chef - 1.8L","/images/catalog/web/rice-cooker.jpg"
"cat_k_rice-cooker_3","cat_k_rice-cooker_3.jpg","Kitchen Utensils","Rice Cooker","Master Chef - 3L","/images/catalog/web/rice-cooker.jpg"
"cat_k_sandwich-maker_1","cat_k_sandwich-maker_1.jpg","Kitchen Utensils","Sandwich Maker","Maximus - 2 Face","/images/catalog/web/sandwich-maker.jpg"
"cat_k_scissors_1","cat_k_scissors_1.jpg","Kitchen Utensils","Scissors","Multiprupose Kitchen Suit","/images/catalog/web/scissors.jpg"
"cat_k_scissors_2","cat_k_scissors_2.jpg","Kitchen Utensils","Scissors","Standard","/images/catalog/web/scissors.jpg"
"cat_k_shapner_1","cat_k_shapner_1.jpg","Kitchen Utensils","Shapner","Knife","/images/catalog/web/shapner.jpg"
"cat_k_shaving-stick_1","cat_k_shaving-stick_1.jpg","Kitchen Utensils","Shaving Stick","Single","/images/catalog/web/shaving-stick.jpg"
"cat_k_shoe-rack_1","cat_k_shoe-rack_1.jpg","Kitchen Utensils","Shoe Rack","2 Layers","/images/catalog/web/shoe-rack.jpg"
"cat_k_shoe-rack_2","cat_k_shoe-rack_2.jpg","Kitchen Utensils","Shoe Rack","3 Layers","/images/catalog/web/shoe-rack.jpg"
"cat_k_shoe-rack_3","cat_k_shoe-rack_3.jpg","Kitchen Utensils","Shoe Rack","Plastic - 5 Layers","/images/catalog/web/shoe-rack.jpg"
"cat_k_sieve_1","cat_k_sieve_1.jpg","Kitchen Utensils","Sieve","2 in 1 - Rice Sieve","/images/catalog/web/sieve.jpg"
"cat_k_sieve_2","cat_k_sieve_2.jpg","Kitchen Utensils","Sieve","Elubo","/images/catalog/web/sieve.jpg"
"cat_k_sieve_3","cat_k_sieve_3.jpg","Kitchen Utensils","Sieve","Salvin - Rice","/images/catalog/web/sieve.jpg"
"cat_k_sieve_4","cat_k_sieve_4.jpg","Kitchen Utensils","Sieve","Standard","/images/catalog/web/sieve.jpg"
"cat_k_sieve_5","cat_k_sieve_5.jpg","Kitchen Utensils","Sieve","Sunrise - 6 in 1","/images/catalog/web/sieve.jpg"
"cat_k_soap-case_1","cat_k_soap-case_1.jpg","Kitchen Utensils","Soap Case","Bath Collection - 2 in 1","/images/catalog/web/soap-case.jpg"
"cat_k_soap-case_2","cat_k_soap-case_2.jpg","Kitchen Utensils","Soap Case","Bath Collection - Single","/images/catalog/web/soap-case.jpg"
"cat_k_soap-case_3","cat_k_soap-case_3.jpg","Kitchen Utensils","Soap Case","Meisier","/images/catalog/web/soap-case.jpg"
"cat_k_soap-case_4","cat_k_soap-case_4.jpg","Kitchen Utensils","Soap Case","Salvin","/images/catalog/web/soap-case.jpg"
"cat_k_soap-case_5","cat_k_soap-case_5.jpg","Kitchen Utensils","Soap Case","Sun Belt","/images/catalog/web/soap-case.jpg"
"cat_k_sponge_1","cat_k_sponge_1.jpg","Kitchen Utensils","Sponge","Bathing","/images/catalog/web/sponge.jpg"
"cat_k_sponge_2","cat_k_sponge_2.jpg","Kitchen Utensils","Sponge","Clothe for Plate","/images/catalog/web/sponge.jpg"
"cat_k_sponge_3","cat_k_sponge_3.jpg","Kitchen Utensils","Sponge","Iron for Plate and Pot","/images/catalog/web/sponge.jpg"
"cat_k_spoon_3","cat_k_spoon_3.jpg","Kitchen Utensils","Spoon","Gold (Spoon and Folk)","/images/catalog/web/spoon.jpg"
"cat_k_spoon_4","cat_k_spoon_4.jpg","Kitchen Utensils","Spoon","Heavy","/images/catalog/web/spoon.jpg"
"cat_k_spoon_5","cat_k_spoon_5.jpg","Kitchen Utensils","Spoon","Ordinary","/images/catalog/web/spoon.jpg"
"cat_k_spoon_6","cat_k_spoon_6.jpg","Kitchen Utensils","Spoon","Silver - Pieces","/images/catalog/web/spoon.jpg"
"cat_k_spoon_7","cat_k_spoon_7.jpg","Kitchen Utensils","Spoon","Takeaway","/images/catalog/web/spoon.jpg"
"cat_k_spoon-holder_1","cat_k_spoon-holder_1.jpg","Kitchen Utensils","Spoon Holder","China","/images/catalog/web/spoon-holder.jpg"
"cat_k_stock-pot_1","cat_k_stock-pot_1.jpg","Kitchen Utensils","Stock Pot","IPHIE - 4 in 1","/images/catalog/web/stock-pot.jpg"
"cat_k_takeaway-plate_1","cat_k_takeaway-plate_1.jpg","Kitchen Utensils","Takeaway Plate","Standard","/images/catalog/web/takeaway-plate.jpg"
"cat_k_tissue_1","cat_k_tissue_1.jpg","Kitchen Utensils","Tissue","Standard","/images/catalog/web/tissue.jpg"
"cat_k_tommy-trimmer_1","cat_k_tommy-trimmer_1.jpg","Kitchen Utensils","Tommy Trimmer","Standard","/images/catalog/web/tommy-trimmer.jpg"
"cat_k_towel_1","cat_k_towel_1.jpg","Kitchen Utensils","Towel","3 in 1","/images/catalog/web/towel.jpg"
"cat_k_toy_1","cat_k_toy_1.jpg","Kitchen Utensils","Toy","Fruits and Vegetables","/images/catalog/web/toy.jpg"
"cat_k_tray_1","cat_k_tray_1.jpg","Kitchen Utensils","Tray","3 in 1","/images/catalog/web/tray.jpg"
"cat_k_tray_2","cat_k_tray_2.jpg","Kitchen Utensils","Tray","Formica - 2 in 1","/images/catalog/web/tray.jpg"
"cat_k_tray_3","cat_k_tray_3.jpg","Kitchen Utensils","Tray","Leave - Small and Big","/images/catalog/web/tray.jpg"
"cat_k_tray_4","cat_k_tray_4.jpg","Kitchen Utensils","Tray","Plastic","/images/catalog/web/tray.jpg"
"cat_k_tray_5","cat_k_tray_5.jpg","Kitchen Utensils","Tray","T023","/images/catalog/web/tray.jpg"
"cat_k_tray_6","cat_k_tray_6.jpg","Kitchen Utensils","Tray","White - Big Single","/images/catalog/web/tray.jpg"
"cat_k_tray_7","cat_k_tray_7.jpg","Kitchen Utensils","Tray","White - Small","/images/catalog/web/tray.jpg"
"cat_k_trolley_1","cat_k_trolley_1.jpg","Kitchen Utensils","Trolley","Big","/images/catalog/web/trolley.jpg"
"cat_k_trolley_2","cat_k_trolley_2.jpg","Kitchen Utensils","Trolley","Small","/images/catalog/web/trolley.jpg"
"cat_k_umbrella_1","cat_k_umbrella_1.jpg","Kitchen Utensils","Umbrella","Big - Long","/images/catalog/web/umbrella.jpg"
"cat_k_umbrella_2","cat_k_umbrella_2.jpg","Kitchen Utensils","Umbrella","Big - Short","/images/catalog/web/umbrella.jpg"
"cat_k_umbrella_3","cat_k_umbrella_3.jpg","Kitchen Utensils","Umbrella","Bottled - Short","/images/catalog/web/umbrella.jpg"
"cat_k_unbreakable-dish_1","cat_k_unbreakable-dish_1.jpg","Kitchen Utensils","Unbreakable Dish","2 in 1","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_2","cat_k_unbreakable-dish_2.jpg","Kitchen Utensils","Unbreakable Dish","2 in 1 - Greeen","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_3","cat_k_unbreakable-dish_3.jpg","Kitchen Utensils","Unbreakable Dish","2 in 1 with Tray","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_4","cat_k_unbreakable-dish_4.jpg","Kitchen Utensils","Unbreakable Dish","2 in 1 with Tray - Brown","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_5","cat_k_unbreakable-dish_5.jpg","Kitchen Utensils","Unbreakable Dish","3 in 1","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_6","cat_k_unbreakable-dish_6.jpg","Kitchen Utensils","Unbreakable Dish","3 in 1 with Tray","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-dish_7","cat_k_unbreakable-dish_7.jpg","Kitchen Utensils","Unbreakable Dish","Fish - 3 in 1","/images/catalog/web/unbreakable-dish.jpg"
"cat_k_unbreakable-plate_1","cat_k_unbreakable-plate_1.jpg","Kitchen Utensils","Unbreakable Plate","3 White/Brown - WY1015 - Dectagon","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_2","cat_k_unbreakable-plate_2.jpg","Kitchen Utensils","Unbreakable Plate","B2009 - Flat","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_3","cat_k_unbreakable-plate_3.jpg","Kitchen Utensils","Unbreakable Plate","Campalla - 85110 - Flat","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_4","cat_k_unbreakable-plate_4.jpg","Kitchen Utensils","Unbreakable Plate","Kitchen Star - 4 in 1","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_5","cat_k_unbreakable-plate_5.jpg","Kitchen Utensils","Unbreakable Plate","MEC-VIN - 3062 Green - Bowl","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_6","cat_k_unbreakable-plate_6.jpg","Kitchen Utensils","Unbreakable Plate","MEC-VIN - Green - Flat - Round","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_7","cat_k_unbreakable-plate_7.jpg","Kitchen Utensils","Unbreakable Plate","MEC-VIN - Green - Flat - Square","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_8","cat_k_unbreakable-plate_8.jpg","Kitchen Utensils","Unbreakable Plate","Pink - 3673 - Bowl","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_9","cat_k_unbreakable-plate_9.jpg","Kitchen Utensils","Unbreakable Plate","Pink at the Edge - 1009 - Round - Big","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_10","cat_k_unbreakable-plate_10.jpg","Kitchen Utensils","Unbreakable Plate","Pink at the Edge - B2008 - Round - Small","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_11","cat_k_unbreakable-plate_11.jpg","Kitchen Utensils","Unbreakable Plate","Shell - 33105 - Different Colours","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_12","cat_k_unbreakable-plate_12.jpg","Kitchen Utensils","Unbreakable Plate","White - 101 - 2 in 1","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_13","cat_k_unbreakable-plate_13.jpg","Kitchen Utensils","Unbreakable Plate","White - 23118 - Flat","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_14","cat_k_unbreakable-plate_14.jpg","Kitchen Utensils","Unbreakable Plate","White - B105","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_15","cat_k_unbreakable-plate_15.jpg","Kitchen Utensils","Unbreakable Plate","White - JY258 - Ova","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_16","cat_k_unbreakable-plate_16.jpg","Kitchen Utensils","Unbreakable Plate","White - JY269 - Round","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_17","cat_k_unbreakable-plate_17.jpg","Kitchen Utensils","Unbreakable Plate","White Leave - 6309 - Bowl","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_18","cat_k_unbreakable-plate_18.jpg","Kitchen Utensils","Unbreakable Plate","White Leave Flat - 3309","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_19","cat_k_unbreakable-plate_19.jpg","Kitchen Utensils","Unbreakable Plate","White with Flower - 660","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-plate_20","cat_k_unbreakable-plate_20.jpg","Kitchen Utensils","Unbreakable Plate","White with Flower - 660 - Bowl","/images/catalog/web/unbreakable-plate.jpg"
"cat_k_unbreakable-tray_1","cat_k_unbreakable-tray_1.jpg","Kitchen Utensils","Unbreakable Tray","Big","/images/catalog/web/unbreakable-tray.jpg"
"cat_k_wardrope_1","cat_k_wardrope_1.jpg","Kitchen Utensils","Wardrope","Wonder Home - Nil","/images/catalog/web/wardrope.jpg"
"cat_k_water-bottle_1","cat_k_water-bottle_1.jpg","Kitchen Utensils","Water Bottle","Cool","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_2","cat_k_water-bottle_2.jpg","Kitchen Utensils","Water Bottle","Generation - Big with Sieve","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_3","cat_k_water-bottle_3.jpg","Kitchen Utensils","Water Bottle","Generation - Small with Sieve","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_4","cat_k_water-bottle_4.jpg","Kitchen Utensils","Water Bottle","Green","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_5","cat_k_water-bottle_5.jpg","Kitchen Utensils","Water Bottle","Motivational","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_6","cat_k_water-bottle_6.jpg","Kitchen Utensils","Water Bottle","S-8520 - 600ML","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_7","cat_k_water-bottle_7.jpg","Kitchen Utensils","Water Bottle","Salvin - Hot and Cold","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_8","cat_k_water-bottle_8.jpg","Kitchen Utensils","Water Bottle","Salvin - Small","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_9","cat_k_water-bottle_9.jpg","Kitchen Utensils","Water Bottle","Salvin - transparent","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_10","cat_k_water-bottle_10.jpg","Kitchen Utensils","Water Bottle","Salvin with Straw","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_11","cat_k_water-bottle_11.jpg","Kitchen Utensils","Water Bottle","Sport Bottle","/images/catalog/web/water-bottle.jpg"
"cat_k_water-bottle_12","cat_k_water-bottle_12.jpg","Kitchen Utensils","Water Bottle","The Kettle - 1.2L","/images/catalog/web/water-bottle.jpg"
"cat_k_water-flask_1","cat_k_water-flask_1.jpg","Kitchen Utensils","Water Flask","China - 1L","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_2","cat_k_water-flask_2.jpg","Kitchen Utensils","Water Flask","China - Leinuo - 400ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_3","cat_k_water-flask_3.jpg","Kitchen Utensils","Water Flask","China - School - 500ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_4","cat_k_water-flask_4.jpg","Kitchen Utensils","Water Flask","China - Vacuum - 1L","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_5","cat_k_water-flask_5.jpg","Kitchen Utensils","Water Flask","China - Vacuum - 700ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_6","cat_k_water-flask_6.jpg","Kitchen Utensils","Water Flask","China - Vacuum Cup - 500ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_7","cat_k_water-flask_7.jpg","Kitchen Utensils","Water Flask","Inox Bottle - 800ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_8","cat_k_water-flask_8.jpg","Kitchen Utensils","Water Flask","Leinuo - 300ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_9","cat_k_water-flask_9.jpg","Kitchen Utensils","Water Flask","Magic Cook - 600ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_10","cat_k_water-flask_10.jpg","Kitchen Utensils","Water Flask","Magic Cook - VF9435 - 4L","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_11","cat_k_water-flask_11.jpg","Kitchen Utensils","Water Flask","Master Chef - 6055 - 1.2L","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_12","cat_k_water-flask_12.jpg","Kitchen Utensils","Water Flask","Master Chef - F912 - 2L","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_13","cat_k_water-flask_13.jpg","Kitchen Utensils","Water Flask","Smart Cup - LED - 400ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_14","cat_k_water-flask_14.jpg","Kitchen Utensils","Water Flask","SMP - 800ML","/images/catalog/web/water-flask.jpg"
"cat_k_water-flask_15","cat_k_water-flask_15.jpg","Kitchen Utensils","Water Flask","Vacuum Bottle with 2 Cups - 500ML","/images/catalog/web/water-flask.jpg"
"cat_k_yam-pounder_1","cat_k_yam-pounder_1.jpg","Kitchen Utensils","Yam Pounder","Kenwood - 3L - Nil","/images/catalog/web/yam-pounder.jpg"
"cat_k_yam-pounder_2","cat_k_yam-pounder_2.jpg","Kitchen Utensils","Yam Pounder","Kenwood - 5L - Nil","/images/catalog/web/yam-pounder.jpg"
